"","Site","Actual_evaporation","Soil_moisture_root","Timestamp","Year","Month","Day","Date","Time"
"5571","IDENT.auclair",16.5929870605469,0.394745290279388,"2015.03.16",2015,3,16,2015-03-16,16510
"5572","IDENT.auclair",50.4441299438477,0.398013383150101,"2015.04.15",2015,4,15,2015-04-15,16540
"5573","IDENT.auclair",104.565444946289,0.38731786608696,"2015.05.16",2015,5,16,2015-05-16,16571
"5574","IDENT.auclair",90.2341156005859,0.384414464235306,"2015.06.15",2015,6,15,2015-06-15,16601
"5575","IDENT.auclair",106.662155151367,0.382554441690445,"2015.07.16",2015,7,16,2015-07-16,16632
"5576","IDENT.auclair",97.2611312866211,0.380677461624146,"2015.08.16",2015,8,16,2015-08-16,16663
"5577","IDENT.auclair",73.5940856933594,0.373274326324463,"2015.09.15",2015,9,15,2015-09-15,16693
"5578","IDENT.auclair",35.3482093811035,0.378695517778397,"2015.10.16",2015,10,16,2015-10-16,16724
"5579","IDENT.auclair",22.8418369293213,0.392314493656158,"2015.11.15",2015,11,15,2015-11-15,16754
"5580","IDENT.auclair",6.54055023193359,0.397749185562134,"2015.12.16",2015,12,16,2015-12-16,16785
"5581","IDENT.auclair",-0.0746315866708755,0.396469801664352,"2016.01.16",2016,1,16,2016-01-16,16816
"5582","IDENT.auclair",4.4554009437561,0.396622806787491,"2016.02.15",2016,2,15,2016-02-15,16846
"5583","IDENT.auclair",15.870735168457,0.396920144557953,"2016.03.16",2016,3,16,2016-03-16,16876
"5584","IDENT.auclair",42.9217643737793,0.399820476770401,"2016.04.15",2016,4,15,2016-04-15,16906
"5585","IDENT.auclair",93.621940612793,0.387996047735214,"2016.05.16",2016,5,16,2016-05-16,16937
"5586","IDENT.auclair",104.001541137695,0.387834846973419,"2016.06.15",2016,6,15,2016-06-15,16967
"5587","IDENT.auclair",108.343276977539,0.387885510921478,"2016.07.16",2016,7,16,2016-07-16,16998
"5588","IDENT.auclair",92.5665817260742,0.375254273414612,"2016.08.16",2016,8,16,2016-08-16,17029
"5589","IDENT.auclair",66.7396545410156,0.379225313663483,"2016.09.15",2016,9,15,2016-09-15,17059
"5590","IDENT.auclair",46.5142402648926,0.380643337965012,"2016.10.16",2016,10,16,2016-10-16,17090
"5591","IDENT.auclair",26.8785667419434,0.396151274442673,"2016.11.15",2016,11,15,2016-11-15,17120
"5592","IDENT.auclair",-1.02823305130005,0.394952118396759,"2016.12.16",2016,12,16,2016-12-16,17151
"5593","IDENT.auclair",-0.231693744659424,0.396730959415436,"2017.01.16",2017,1,16,2017-01-16,17182
"5594","IDENT.auclair",5.26020812988281,0.394871324300766,"2017.02.14",2017,2,14,2017-02-14,17211
"5595","IDENT.auclair",14.8046283721924,0.3960180580616,"2017.03.16",2017,3,16,2017-03-16,17241
"5596","IDENT.auclair",50.4090347290039,0.400820106267929,"2017.04.15",2017,4,15,2017-04-15,17271
"5597","IDENT.auclair",73.8522338867188,0.394814521074295,"2017.05.16",2017,5,16,2017-05-16,17302
"5598","IDENT.auclair",102.834846496582,0.388512402772903,"2017.06.15",2017,6,15,2017-06-15,17332
"5599","IDENT.auclair",114.78882598877,0.378300994634628,"2017.07.16",2017,7,16,2017-07-16,17363
"5600","IDENT.auclair",91.1973571777344,0.356866866350174,"2017.08.16",2017,8,16,2017-08-16,17394
"5601","IDENT.auclair",62.1179656982422,0.355679035186768,"2017.09.15",2017,9,15,2017-09-15,17424
"5602","IDENT.auclair",54.8424186706543,0.365043520927429,"2017.10.16",2017,10,16,2017-10-16,17455
"5603","IDENT.auclair",25.0353755950928,0.395620495080948,"2017.11.15",2017,11,15,2017-11-15,17485
"5604","IDENT.auclair",5.6723165512085,0.394873738288879,"2017.12.16",2017,12,16,2017-12-16,17516
"5605","IDENT.auclair",0.0728359967470169,0.39672526717186,"2018.01.16",2018,1,16,2018-01-16,17547
"5606","IDENT.auclair",4.83679914474487,0.394232422113419,"2018.02.14",2018,2,14,2018-02-14,17576
"5607","IDENT.auclair",17.2159824371338,0.394356936216354,"2018.03.16",2018,3,16,2018-03-16,17606
"5608","IDENT.auclair",36.6476593017578,0.399792313575745,"2018.04.15",2018,4,15,2018-04-15,17636
"5609","IDENT.auclair",110.726448059082,0.392247796058655,"2018.05.16",2018,5,16,2018-05-16,17667
"5610","IDENT.auclair",92.2169418334961,0.379428625106812,"2018.06.15",2018,6,15,2018-06-15,17697
"5611","IDENT.auclair",121.841247558594,0.359970808029175,"2018.07.16",2018,7,16,2018-07-16,17728
"5612","IDENT.auclair",96.3632125854492,0.358136236667633,"2018.08.16",2018,8,16,2018-08-16,17759
"5613","IDENT.auclair",61.2318077087402,0.348292380571365,"2018.09.15",2018,9,15,2018-09-15,17789
"5614","IDENT.auclair",29.5556449890137,0.358619779348373,"2018.10.16",2018,10,16,2018-10-16,17820
"5615","IDENT.auclair",3.22356462478638,0.373164087533951,"2018.11.15",2018,11,15,2018-11-15,17850
"5616","IDENT.auclair",-0.742894470691681,0.389118432998657,"2018.12.16",2018,12,16,2018-12-16,17881
"5617","IDENT.cloquet",0.837011754512787,0.383672118186951,"1980.01.16",1980,1,16,1980-01-16,3667
"5618","IDENT.cloquet",5.49374628067017,0.383670449256897,"1980.02.15",1980,2,15,1980-02-15,3697
"5619","IDENT.cloquet",19.7898349761963,0.385626524686813,"1980.03.16",1980,3,16,1980-03-16,3727
"5620","IDENT.cloquet",57.4616737365723,0.39264988899231,"1980.04.15",1980,4,15,1980-04-15,3757
"5621","IDENT.cloquet",98.2248382568359,0.363298296928406,"1980.05.16",1980,5,16,1980-05-16,3788
"5622","IDENT.cloquet",105.943412780762,0.344272434711456,"1980.06.15",1980,6,15,1980-06-15,3818
"5623","IDENT.cloquet",117.537261962891,0.322342246770859,"1980.07.16",1980,7,16,1980-07-16,3849
"5624","IDENT.cloquet",98.6822128295898,0.319135129451752,"1980.08.16",1980,8,16,1980-08-16,3880
"5625","IDENT.cloquet",68.7942886352539,0.351695269346237,"1980.09.15",1980,9,15,1980-09-15,3910
"5626","IDENT.cloquet",25.6728382110596,0.354802966117859,"1980.10.16",1980,10,16,1980-10-16,3941
"5627","IDENT.cloquet",9.10718822479248,0.359727591276169,"1980.11.15",1980,11,15,1980-11-15,3971
"5628","IDENT.cloquet",2.20639514923096,0.360925644636154,"1980.12.16",1980,12,16,1980-12-16,4002
"5629","IDENT.cloquet",0.857095718383789,0.361052870750427,"1981.01.16",1981,1,16,1981-01-16,4033
"5630","IDENT.cloquet",7.29434776306152,0.361050426959991,"1981.02.14",1981,2,14,1981-02-14,4062
"5631","IDENT.cloquet",27.666374206543,0.362774163484573,"1981.03.16",1981,3,16,1981-03-16,4092
"5632","IDENT.cloquet",68.0442810058594,0.380498230457306,"1981.04.15",1981,4,15,1981-04-15,4122
"5633","IDENT.cloquet",93.7748794555664,0.374113351106644,"1981.05.16",1981,5,16,1981-05-16,4153
"5634","IDENT.cloquet",104.671333312988,0.362797409296036,"1981.06.15",1981,6,15,1981-06-15,4183
"5635","IDENT.cloquet",112.557144165039,0.355202049016953,"1981.07.16",1981,7,16,1981-07-16,4214
"5636","IDENT.cloquet",93.0472030639648,0.346086472272873,"1981.08.16",1981,8,16,1981-08-16,4245
"5637","IDENT.cloquet",60.8670654296875,0.337229549884796,"1981.09.15",1981,9,15,1981-09-15,4275
"5638","IDENT.cloquet",34.7087211608887,0.363439053297043,"1981.10.16",1981,10,16,1981-10-16,4306
"5639","IDENT.cloquet",8.23137474060059,0.368206292390823,"1981.11.15",1981,11,15,1981-11-15,4336
"5640","IDENT.cloquet",1.21644008159637,0.371558338403702,"1981.12.16",1981,12,16,1981-12-16,4367
"5641","IDENT.cloquet",0.858685493469238,0.371532291173935,"1982.01.16",1982,1,16,1982-01-16,4398
"5642","IDENT.cloquet",6.09661817550659,0.371601134538651,"1982.02.14",1982,2,14,1982-02-14,4427
"5643","IDENT.cloquet",19.3291969299316,0.372438043355942,"1982.03.16",1982,3,16,1982-03-16,4457
"5644","IDENT.cloquet",52.431957244873,0.387271255254745,"1982.04.15",1982,4,15,1982-04-15,4487
"5645","IDENT.cloquet",100.50887298584,0.385387599468231,"1982.05.16",1982,5,16,1982-05-16,4518
"5646","IDENT.cloquet",100.256370544434,0.362136423587799,"1982.06.15",1982,6,15,1982-06-15,4548
"5647","IDENT.cloquet",118.050575256348,0.358655214309692,"1982.07.16",1982,7,16,1982-07-16,4579
"5648","IDENT.cloquet",90.7007217407227,0.339786559343338,"1982.08.16",1982,8,16,1982-08-16,4610
"5649","IDENT.cloquet",62.7497177124023,0.345082968473434,"1982.09.15",1982,9,15,1982-09-15,4640
"5650","IDENT.cloquet",36.3772659301758,0.372119158506393,"1982.10.16",1982,10,16,1982-10-16,4671
"5651","IDENT.cloquet",15.4783401489258,0.383456498384476,"1982.11.15",1982,11,15,1982-11-15,4701
"5652","IDENT.cloquet",0.913883745670319,0.389863878488541,"1982.12.16",1982,12,16,1982-12-16,4732
"5653","IDENT.cloquet",0.381934821605682,0.3943150639534,"1983.01.16",1983,1,16,1983-01-16,4763
"5654","IDENT.cloquet",7.8664174079895,0.394346743822098,"1983.02.14",1983,2,14,1983-02-14,4792
"5655","IDENT.cloquet",19.7012481689453,0.396227449178696,"1983.03.16",1983,3,16,1983-03-16,4822
"5656","IDENT.cloquet",46.4317741394043,0.39607498049736,"1983.04.15",1983,4,15,1983-04-15,4852
"5657","IDENT.cloquet",88.8768081665039,0.367641746997833,"1983.05.16",1983,5,16,1983-05-16,4883
"5658","IDENT.cloquet",104.568099975586,0.344139188528061,"1983.06.15",1983,6,15,1983-06-15,4913
"5659","IDENT.cloquet",120.509841918945,0.323927521705627,"1983.07.16",1983,7,16,1983-07-16,4944
"5660","IDENT.cloquet",109.20238494873,0.312765300273895,"1983.08.16",1983,8,16,1983-08-16,4975
"5661","IDENT.cloquet",61.0145645141602,0.320273876190186,"1983.09.15",1983,9,15,1983-09-15,5005
"5662","IDENT.cloquet",25.4014930725098,0.352994203567505,"1983.10.16",1983,10,16,1983-10-16,5036
"5663","IDENT.cloquet",15.8885469436646,0.369093596935272,"1983.11.15",1983,11,15,1983-11-15,5066
"5664","IDENT.cloquet",-0.00513598928228021,0.381586462259293,"1983.12.16",1983,12,16,1983-12-16,5097
"5665","IDENT.cloquet",1.14993345737457,0.382405817508698,"1984.01.16",1984,1,16,1984-01-16,5128
"5666","IDENT.cloquet",6.93157243728638,0.382588773965836,"1984.02.15",1984,2,15,1984-02-15,5158
"5667","IDENT.cloquet",19.6799259185791,0.38301482796669,"1984.03.16",1984,3,16,1984-03-16,5188
"5668","IDENT.cloquet",58.9521446228027,0.38275933265686,"1984.04.15",1984,4,15,1984-04-15,5218
"5669","IDENT.cloquet",88.0612640380859,0.377228915691376,"1984.05.16",1984,5,16,1984-05-16,5249
"5670","IDENT.cloquet",107.671539306641,0.375901907682419,"1984.06.15",1984,6,15,1984-06-15,5279
"5671","IDENT.cloquet",115.709228515625,0.350166738033295,"1984.07.16",1984,7,16,1984-07-16,5310
"5672","IDENT.cloquet",98.0393905639648,0.308560937643051,"1984.08.16",1984,8,16,1984-08-16,5341
"5673","IDENT.cloquet",51.1266174316406,0.304989635944366,"1984.09.15",1984,9,15,1984-09-15,5371
"5674","IDENT.cloquet",29.8636646270752,0.342458873987198,"1984.10.16",1984,10,16,1984-10-16,5402
"5675","IDENT.cloquet",6.14625120162964,0.371479034423828,"1984.11.15",1984,11,15,1984-11-15,5432
"5676","IDENT.cloquet",0.657861888408661,0.374364644289017,"1984.12.16",1984,12,16,1984-12-16,5463
"5677","IDENT.cloquet",0.70122903585434,0.375909596681595,"1985.01.16",1985,1,16,1985-01-16,5494
"5678","IDENT.cloquet",6.63580703735352,0.375588685274124,"1985.02.14",1985,2,14,1985-02-14,5523
"5679","IDENT.cloquet",24.2966213226318,0.376701921224594,"1985.03.16",1985,3,16,1985-03-16,5553
"5680","IDENT.cloquet",65.7433395385742,0.386140644550323,"1985.04.15",1985,4,15,1985-04-15,5583
"5681","IDENT.cloquet",94.2006301879883,0.37536832690239,"1985.05.16",1985,5,16,1985-05-16,5614
"5682","IDENT.cloquet",95.6542282104492,0.362483441829681,"1985.06.15",1985,6,15,1985-06-15,5644
"5683","IDENT.cloquet",119.189163208008,0.351054340600967,"1985.07.16",1985,7,16,1985-07-16,5675
"5684","IDENT.cloquet",84.46533203125,0.337565302848816,"1985.08.16",1985,8,16,1985-08-16,5706
"5685","IDENT.cloquet",57.6562728881836,0.359216183423996,"1985.09.15",1985,9,15,1985-09-15,5736
"5686","IDENT.cloquet",24.9711284637451,0.37480840086937,"1985.10.16",1985,10,16,1985-10-16,5767
"5687","IDENT.cloquet",12.5178298950195,0.38055545091629,"1985.11.15",1985,11,15,1985-11-15,5797
"5688","IDENT.cloquet",0.0390332192182541,0.386562883853912,"1985.12.16",1985,12,16,1985-12-16,5828
"5689","IDENT.cloquet",0.524870455265045,0.386725783348083,"1986.01.16",1986,1,16,1986-01-16,5859
"5690","IDENT.cloquet",5.7424488067627,0.386988759040833,"1986.02.14",1986,2,14,1986-02-14,5888
"5691","IDENT.cloquet",21.2035217285156,0.387872248888016,"1986.03.16",1986,3,16,1986-03-16,5918
"5692","IDENT.cloquet",64.2526168823242,0.396438330411911,"1986.04.15",1986,4,15,1986-04-15,5948
"5693","IDENT.cloquet",96.2174835205078,0.387366324663162,"1986.05.16",1986,5,16,1986-05-16,5979
"5694","IDENT.cloquet",113.382255554199,0.372916847467422,"1986.06.15",1986,6,15,1986-06-15,6009
"5695","IDENT.cloquet",114.210121154785,0.374360799789429,"1986.07.16",1986,7,16,1986-07-16,6040
"5696","IDENT.cloquet",97.4879608154297,0.378905475139618,"1986.08.16",1986,8,16,1986-08-16,6071
"5697","IDENT.cloquet",60.1167144775391,0.391882210969925,"1986.09.15",1986,9,15,1986-09-15,6101
"5698","IDENT.cloquet",23.5538501739502,0.393949300050735,"1986.10.16",1986,10,16,1986-10-16,6132
"5699","IDENT.cloquet",12.5342063903809,0.396004974842072,"1986.11.15",1986,11,15,1986-11-15,6162
"5700","IDENT.cloquet",1.17091190814972,0.395633339881897,"1986.12.16",1986,12,16,1986-12-16,6193
"5701","IDENT.cloquet",0.569432854652405,0.395510017871857,"1987.01.16",1987,1,16,1987-01-16,6224
"5702","IDENT.cloquet",5.88963413238525,0.395510017871857,"1987.02.14",1987,2,14,1987-02-14,6253
"5703","IDENT.cloquet",29.5313568115234,0.395510017871857,"1987.03.16",1987,3,16,1987-03-16,6283
"5704","IDENT.cloquet",64.9012603759766,0.387810409069061,"1987.04.15",1987,4,15,1987-04-15,6313
"5705","IDENT.cloquet",98.1634979248047,0.363142818212509,"1987.05.16",1987,5,16,1987-05-16,6344
"5706","IDENT.cloquet",118.043258666992,0.345237910747528,"1987.06.15",1987,6,15,1987-06-15,6374
"5707","IDENT.cloquet",126.917167663574,0.326302647590637,"1987.07.16",1987,7,16,1987-07-16,6405
"5708","IDENT.cloquet",91.3386611938477,0.318330258131027,"1987.08.16",1987,8,16,1987-08-16,6436
"5709","IDENT.cloquet",56.465145111084,0.312877595424652,"1987.09.15",1987,9,15,1987-09-15,6466
"5710","IDENT.cloquet",19.8717784881592,0.311656773090363,"1987.10.16",1987,10,16,1987-10-16,6497
"5711","IDENT.cloquet",10.1781816482544,0.316750377416611,"1987.11.15",1987,11,15,1987-11-15,6527
"5712","IDENT.cloquet",0.114348120987415,0.332203418016434,"1987.12.16",1987,12,16,1987-12-16,6558
"5713","IDENT.cloquet",0.597015380859375,0.332416892051697,"1988.01.16",1988,1,16,1988-01-16,6589
"5714","IDENT.cloquet",4.68878412246704,0.332625448703766,"1988.02.15",1988,2,15,1988-02-15,6619
"5715","IDENT.cloquet",20.5418167114258,0.339893877506256,"1988.03.16",1988,3,16,1988-03-16,6649
"5716","IDENT.cloquet",60.0403671264648,0.358632564544678,"1988.04.15",1988,4,15,1988-04-15,6679
"5717","IDENT.cloquet",109.783393859863,0.336420655250549,"1988.05.16",1988,5,16,1988-05-16,6710
"5718","IDENT.cloquet",121.985984802246,0.292819559574127,"1988.06.15",1988,6,15,1988-06-15,6740
"5719","IDENT.cloquet",110.604034423828,0.256502747535706,"1988.07.16",1988,7,16,1988-07-16,6771
"5720","IDENT.cloquet",97.1664962768555,0.278155118227005,"1988.08.16",1988,8,16,1988-08-16,6802
"5721","IDENT.cloquet",53.5032196044922,0.307010293006897,"1988.09.15",1988,9,15,1988-09-15,6832
"5722","IDENT.cloquet",21.4797477722168,0.321297079324722,"1988.10.16",1988,10,16,1988-10-16,6863
"5723","IDENT.cloquet",10.9666080474854,0.337945073843002,"1988.11.15",1988,11,15,1988-11-15,6893
"5724","IDENT.cloquet",-0.570116221904755,0.349607706069946,"1988.12.16",1988,12,16,1988-12-16,6924
"5725","IDENT.cloquet",0.166664198040962,0.350028872489929,"1989.01.16",1989,1,16,1989-01-16,6955
"5726","IDENT.cloquet",3.63541793823242,0.350245624780655,"1989.02.14",1989,2,14,1989-02-14,6984
"5727","IDENT.cloquet",19.0676708221436,0.351475238800049,"1989.03.16",1989,3,16,1989-03-16,7014
"5728","IDENT.cloquet",52.8195381164551,0.364490866661072,"1989.04.15",1989,4,15,1989-04-15,7044
"5729","IDENT.cloquet",93.7051849365234,0.355295538902283,"1989.05.16",1989,5,16,1989-05-16,7075
"5730","IDENT.cloquet",107.850028991699,0.337469011545181,"1989.06.15",1989,6,15,1989-06-15,7105
"5731","IDENT.cloquet",124.619407653809,0.294047206640244,"1989.07.16",1989,7,16,1989-07-16,7136
"5732","IDENT.cloquet",87.3066558837891,0.262584537267685,"1989.08.16",1989,8,16,1989-08-16,7167
"5733","IDENT.cloquet",58.2453498840332,0.306933224201202,"1989.09.15",1989,9,15,1989-09-15,7197
"5734","IDENT.cloquet",23.5322208404541,0.305279344320297,"1989.10.16",1989,10,16,1989-10-16,7228
"5735","IDENT.cloquet",7.04649305343628,0.313733994960785,"1989.11.15",1989,11,15,1989-11-15,7258
"5736","IDENT.cloquet",0.0231959372758865,0.318695366382599,"1989.12.16",1989,12,16,1989-12-16,7289
"5737","IDENT.cloquet",0.362548381090164,0.319142729043961,"1990.01.16",1990,1,16,1990-01-16,7320
"5738","IDENT.cloquet",5.34682941436768,0.319552004337311,"1990.02.14",1990,2,14,1990-02-14,7349
"5739","IDENT.cloquet",24.2469730377197,0.342754542827606,"1990.03.16",1990,3,16,1990-03-16,7379
"5740","IDENT.cloquet",63.3043060302734,0.351578384637833,"1990.04.15",1990,4,15,1990-04-15,7409
"5741","IDENT.cloquet",87.2130737304688,0.347942054271698,"1990.05.16",1990,5,16,1990-05-16,7440
"5742","IDENT.cloquet",106.492012023926,0.341341465711594,"1990.06.15",1990,6,15,1990-06-15,7470
"5743","IDENT.cloquet",112.566680908203,0.323138952255249,"1990.07.16",1990,7,16,1990-07-16,7501
"5744","IDENT.cloquet",95.831428527832,0.295968770980835,"1990.08.16",1990,8,16,1990-08-16,7532
"5745","IDENT.cloquet",62.1986351013184,0.344724774360657,"1990.09.15",1990,9,15,1990-09-15,7562
"5746","IDENT.cloquet",27.3634052276611,0.357267111539841,"1990.10.16",1990,10,16,1990-10-16,7593
"5747","IDENT.cloquet",6.46755743026733,0.357190608978271,"1990.11.15",1990,11,15,1990-11-15,7623
"5748","IDENT.cloquet",-0.303850591182709,0.358700841665268,"1990.12.16",1990,12,16,1990-12-16,7654
"5749","IDENT.cloquet",0.492945611476898,0.357208430767059,"1991.01.16",1991,1,16,1991-01-16,7685
"5750","IDENT.cloquet",4.82303810119629,0.355944842100143,"1991.02.14",1991,2,14,1991-02-14,7714
"5751","IDENT.cloquet",23.2260246276855,0.359866708517075,"1991.03.16",1991,3,16,1991-03-16,7744
"5752","IDENT.cloquet",62.2086448669434,0.368146002292633,"1991.04.15",1991,4,15,1991-04-15,7774
"5753","IDENT.cloquet",102.654342651367,0.366730988025665,"1991.05.16",1991,5,16,1991-05-16,7805
"5754","IDENT.cloquet",111.475067138672,0.367255419492722,"1991.06.15",1991,6,15,1991-06-15,7835
"5755","IDENT.cloquet",117.046485900879,0.370200723409653,"1991.07.16",1991,7,16,1991-07-16,7866
"5756","IDENT.cloquet",100.043258666992,0.350480198860168,"1991.08.16",1991,8,16,1991-08-16,7897
"5757","IDENT.cloquet",59.8846321105957,0.364614486694336,"1991.09.15",1991,9,15,1991-09-15,7927
"5758","IDENT.cloquet",27.9975147247314,0.37026172876358,"1991.10.16",1991,10,16,1991-10-16,7958
"5759","IDENT.cloquet",15.983510017395,0.387871205806732,"1991.11.15",1991,11,15,1991-11-15,7988
"5760","IDENT.cloquet",0.355885833501816,0.393487513065338,"1991.12.16",1991,12,16,1991-12-16,8019
"5761","IDENT.cloquet",0.991608500480652,0.394039392471313,"1992.01.16",1992,1,16,1992-01-16,8050
"5762","IDENT.cloquet",6.97261047363281,0.394101530313492,"1992.02.15",1992,2,15,1992-02-15,8080
"5763","IDENT.cloquet",19.7849159240723,0.394793152809143,"1992.03.16",1992,3,16,1992-03-16,8110
"5764","IDENT.cloquet",47.4429893493652,0.396889269351959,"1992.04.15",1992,4,15,1992-04-15,8140
"5765","IDENT.cloquet",98.8216400146484,0.372590750455856,"1992.05.16",1992,5,16,1992-05-16,8171
"5766","IDENT.cloquet",94.7374954223633,0.354032784700394,"1992.06.15",1992,6,15,1992-06-15,8201
"5767","IDENT.cloquet",92.9481811523438,0.369531631469727,"1992.07.16",1992,7,16,1992-07-16,8232
"5768","IDENT.cloquet",81.819450378418,0.344984114170074,"1992.08.16",1992,8,16,1992-08-16,8263
"5769","IDENT.cloquet",55.1507110595703,0.367885828018188,"1992.09.15",1992,9,15,1992-09-15,8293
"5770","IDENT.cloquet",23.504940032959,0.368997424840927,"1992.10.16",1992,10,16,1992-10-16,8324
"5771","IDENT.cloquet",9.20501232147217,0.377008765935898,"1992.11.15",1992,11,15,1992-11-15,8354
"5772","IDENT.cloquet",0.157022550702095,0.377549827098846,"1992.12.16",1992,12,16,1992-12-16,8385
